Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:11480:1120,MK948880.1,99.333,150,1,0,1,150,330,479,2.42e-69,272
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:14840:1120,MK648254.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
Bos taurus,FS10000603:2:BPC29607-1927:1:1101:15750:1120,6NF8_A,100.000,137,0,0,14,150,168,304,8.77e-64,254
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:6300:1130,MK948880.1,98.013,151,3,0,1,151,330,480,1.47e-66,263
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:7580:1130,AB836833.1,98.667,150,2,0,1,150,247,396,1.13e-67,267
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:7990:1130,NR_156814.1,98.013,151,3,0,1,151,336,486,1.47e-66,263
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:9340:1130,MK948880.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:5290:1140,NR_156814.1,98.013,151,3,0,1,151,336,486,1.47e-66,263
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:10240:1140,MK648254.1,99.338,151,1,0,1,151,311,461,6.79e-70,274
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:12370:1140,AB836833.1,99.338,151,0,1,1,150,247,397,2.42e-69,272
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:12190:1150,MK948880.1,98.667,150,2,0,1,150,330,479,1.13e-67,267
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:10350:1160,NR_156814.1,98.013,151,3,0,1,151,336,486,1.47e-66,263
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:12720:1160,MK648254.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:2210:1170,MK948880.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:3950:1170,MK948880.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:6160:1170,MK648254.1,99.338,151,1,0,1,151,311,461,6.79e-70,274
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:12270:1170,MK948880.1,98.026,152,2,1,1,151,330,481,1.47e-66,263
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:15900:1170,MK648254.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
Photobacterium sp. QY26,FS10000603:2:BPC29607-1927:1:1101:2380:1180,KP676702.1,98.013,151,3,0,1,151,292,442,1.47e-66,263
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:5000:1180,AB836833.1,99.338,151,1,0,1,151,247,397,6.79e-70,274
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:12840:1180,MK948880.1,98.675,151,1,1,1,150,330,480,1.13e-67,267
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:13050:1180,NR_156814.1,98.013,151,3,0,1,151,336,486,1.47e-66,263
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:13720:1180,MK648254.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:14240:1180,AB836833.1,98.675,151,2,0,1,151,247,397,3.16e-68,268
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:6830:1190,AB836833.1,98.013,151,3,0,1,151,247,397,1.47e-66,263
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:11600:1190,NR_156814.1,99.338,151,1,0,1,151,336,486,6.79e-70,274
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:11820:1190,MK648254.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:1370:1200,MK948880.1,99.333,150,1,0,1,150,330,479,2.42e-69,272
Photobacterium sp. QY26,FS10000603:2:BPC29607-1927:1:1101:2100:1200,KP676702.1,98.013,151,3,0,1,151,292,442,1.47e-66,263
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:3940:1200,MK948880.1,97.987,149,2,1,1,149,330,477,6.72e-65,257
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:5790:1200,MK948880.1,98.000,150,3,0,1,150,330,479,5.24e-66,261
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:1120:1210,MK648254.1,98.013,151,2,1,1,150,311,461,5.24e-66,261
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:7650:1210,NR_156814.1,98.013,151,3,0,1,151,336,486,1.47e-66,263
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:12160:1210,MK648254.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
Pseudomonas thivervalensis,FS10000603:2:BPC29607-1927:1:1101:1100:1220,MN317372.1,98.675,151,2,0,1,151,277,427,3.16e-68,268
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:1990:1220,MK948880.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:2900:1220,MK648254.1,99.338,151,1,0,1,151,311,461,6.79e-70,274
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:4130:1220,NR_156814.1,98.675,151,2,0,1,151,336,486,3.16e-68,268
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:7240:1230,MK948880.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:11540:1230,NR_156814.1,98.000,150,3,0,1,150,336,485,5.24e-66,261
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:2960:1240,MK948880.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:10520:1240,MK948880.1,98.658,149,1,1,1,149,330,477,1.44e-66,263
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:11130:1240,AB836833.1,98.013,151,3,0,1,151,247,397,1.47e-66,263
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:6170:1250,MK948880.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:12080:1260,MK648254.1,99.338,151,1,0,1,151,311,461,6.79e-70,274
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:2180:1280,NR_156814.1,99.338,151,1,0,1,151,336,486,6.79e-70,274
Clostridium botulinum,FS10000603:2:BPC29607-1927:1:1101:3890:1280,MK256318.1,98.000,150,3,0,1,150,258,407,5.24e-66,261
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:2380:1290,MK948880.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:4760:1290,MK648254.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:5860:1290,MK948880.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:5910:1290,AB836833.1,98.000,150,3,0,1,150,247,396,5.24e-66,261
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:6860:1290,MK948880.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:9830:1290,MK648254.1,99.338,151,1,0,1,151,311,461,6.79e-70,274
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:11580:1290,NR_156814.1,98.667,150,2,0,1,150,336,485,1.13e-67,267
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:6850:1300,MK948880.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:9860:1300,MK948880.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:6200:1310,NR_156814.1,98.667,150,2,0,1,150,336,485,1.13e-67,267
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:9240:1310,MK648254.1,99.338,151,1,0,1,151,311,461,6.79e-70,274
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:9730:1310,NR_156814.1,98.675,151,2,0,1,151,336,486,3.16e-68,268
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:10690:1310,MK648254.1,100.000,151,0,0,1,151,311,461,1.46e-71,279
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:12630:1310,MK648254.1,97.351,151,4,0,1,151,311,461,6.83e-65,257
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:1390:1320,AB836833.1,97.351,151,4,0,1,151,247,397,6.83e-65,257
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:4080:1320,MK648254.1,100.000,151,0,0,1,151,311,461,1.46e-71,279
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:5870:1320,MK948880.1,99.333,150,1,0,1,150,330,479,2.42e-69,272
Bos taurus,FS10000603:2:BPC29607-1927:1:1101:9260:1320,6NF8_A,100.000,137,0,0,14,150,168,304,8.77e-64,254
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:2830:1330,AB836833.1,98.675,151,2,0,1,151,247,397,3.16e-68,268
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:9710:1330,AB836833.1,99.338,151,1,0,1,151,247,397,6.79e-70,274
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:3210:1340,MK648254.1,98.013,151,3,0,1,151,311,461,1.47e-66,263
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:5780:1340,MK948880.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:14670:1340,NR_156814.1,97.333,150,4,0,1,150,336,485,2.44e-64,255
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:8290:1350,NR_156814.1,98.675,151,2,0,1,151,336,486,3.16e-68,268
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:13630:1360,AB836833.1,98.013,151,3,0,1,151,247,397,1.47e-66,263
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:16000:1360,MK948880.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:4770:1370,NR_156814.1,98.667,150,2,0,1,150,336,485,1.13e-67,267
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:7160:1370,MK648254.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:4990:1380,MK648254.1,99.338,151,0,1,1,150,311,461,2.42e-69,272
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:10200:1380,NR_156814.1,98.667,150,2,0,1,150,336,485,1.13e-67,267
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:8660:1400,NR_156814.1,98.000,150,3,0,1,150,336,485,5.24e-66,261
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:1250:1410,MK648254.1,98.013,151,2,1,1,150,311,461,5.24e-66,261
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:3390:1410,MK948880.1,99.333,150,1,0,1,150,330,479,2.42e-69,272
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:8250:1410,MK948880.1,98.013,151,3,0,1,151,330,480,1.47e-66,263
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:13950:1410,AB836833.1,97.351,151,4,0,1,151,247,397,6.83e-65,257
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:7840:1420,MK648254.1,100.000,151,0,0,1,151,311,461,1.46e-71,279
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:9780:1420,MK948880.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:13990:1420,AB836833.1,97.351,151,4,0,1,151,247,397,6.83e-65,257
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:1930:1430,MK948880.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:4780:1430,MK948880.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:12480:1430,NR_156814.1,98.675,151,2,0,1,151,336,486,3.16e-68,268
Photobacterium sp. QY26,FS10000603:2:BPC29607-1927:1:1101:15410:1430,KP676702.1,98.675,151,2,0,1,151,292,442,3.16e-68,268
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:4430:1440,NR_156814.1,98.675,151,2,0,1,151,336,486,3.16e-68,268
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:4910:1440,MK948880.1,98.667,150,2,0,1,150,330,479,1.13e-67,267
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:5700:1440,MK948880.1,100.000,151,0,0,1,151,330,480,1.46e-71,279
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:11510:1460,AB836833.1,98.675,151,1,1,1,151,247,396,1.14e-67,267
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:4070:1470,NR_156814.1,98.013,151,3,0,1,151,336,486,1.47e-66,263
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:15510:1470,NR_156814.1,98.675,151,2,0,1,151,336,486,3.16e-68,268
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:16040:1470,MK648254.1,99.338,151,1,0,1,151,311,461,6.79e-70,274
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:8590:1480,MK648254.1,98.013,151,3,0,1,151,311,461,1.47e-66,263
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:13300:1480,MK648254.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:2810:1490,NR_156814.1,98.013,151,3,0,1,151,336,486,1.47e-66,263
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:2950:1490,MK648254.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:2990:1490,MK648254.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:5610:1490,NR_156814.1,99.338,151,1,0,1,151,336,486,6.79e-70,274
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:9410:1490,NR_156814.1,98.000,150,2,1,1,149,336,485,1.87e-65,259
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:4080:1500,AB836833.1,99.338,151,1,0,1,151,247,397,6.79e-70,274
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:9610:1500,NR_156814.1,97.351,151,4,0,1,151,336,486,6.83e-65,257
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:12810:1500,NR_156814.1,97.351,151,4,0,1,151,336,486,6.83e-65,257
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:2960:1510,NR_156814.1,98.013,151,3,0,1,151,336,486,1.47e-66,263
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:12140:1510,NR_156814.1,98.675,151,2,0,1,151,336,486,3.16e-68,268
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:15910:1510,MK948880.1,100.000,150,0,0,1,150,330,479,5.20e-71,278
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:1450:1520,AB836833.1,98.013,151,3,0,1,151,247,397,1.47e-66,263
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:14090:1520,MK948880.1,98.013,151,3,0,1,151,330,480,1.47e-66,263
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:14680:1520,MK648254.1,99.333,150,1,0,1,150,311,460,2.42e-69,272
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:1480:1530,AB836833.1,98.013,151,3,0,1,151,247,397,1.47e-66,263
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:5050:1550,MK648254.1,99.338,151,1,0,1,151,311,461,6.79e-70,274
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:8480:1550,MK948880.1,98.013,151,3,0,1,151,330,480,1.47e-66,263
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:10200:1550,NR_156814.1,97.333,150,4,0,1,150,336,485,2.44e-64,255
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:13580:1550,NR_156814.1,98.675,151,2,0,1,151,336,486,3.16e-68,268
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:3730:1570,MK948880.1,100.000,151,0,0,1,151,330,480,1.46e-71,279
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:16460:1570,AB836833.1,98.667,150,2,0,1,150,247,396,1.13e-67,267
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:2320:1580,MK948880.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:3320:1580,MK948880.1,96.689,151,5,0,1,151,330,480,3.18e-63,252
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:6500:1580,MK648254.1,98.667,150,2,0,1,150,311,460,1.13e-67,267
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:12300:1580,MK648254.1,98.667,150,2,0,1,150,311,460,1.13e-67,267
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:15190:1590,MK948880.1,98.667,150,2,0,1,150,330,479,1.13e-67,267
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:6690:1600,MK648254.1,98.675,151,2,0,1,151,311,461,3.16e-68,268
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:10010:1600,MK648254.1,98.013,151,3,0,1,151,311,461,1.47e-66,263
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:7350:1610,MK648254.1,97.351,151,4,0,1,151,311,461,6.83e-65,257
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:15480:1610,MK648254.1,99.338,151,1,0,1,151,311,461,6.79e-70,274
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:5200:1620,MK648254.1,98.026,152,1,2,1,151,311,461,1.47e-66,263
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:5430:1620,MK648254.1,99.338,151,1,0,1,151,311,461,6.79e-70,274
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:11800:1620,NR_156814.1,98.667,150,2,0,1,150,336,485,1.13e-67,267
Photobacterium kishitanii,FS10000603:2:BPC29607-1927:1:1101:2270:1630,AB836833.1,98.675,151,2,0,1,151,247,397,3.16e-68,268
Clostridium botulinum,FS10000603:2:BPC29607-1927:1:1101:5760:1630,MK256318.1,98.000,150,3,0,1,150,258,407,5.24e-66,261
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:11920:1640,MK948880.1,98.013,151,3,0,1,151,330,480,1.47e-66,263
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:2380:1650,NR_156814.1,98.675,151,2,0,1,151,336,486,3.16e-68,268
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:4900:1650,MK948880.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:10820:1650,MK648254.1,98.013,151,3,0,1,151,311,461,1.47e-66,263
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:11500:1650,MK948880.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:12400:1650,NR_156814.1,98.675,151,2,0,1,151,336,486,3.16e-68,268
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:3530:1660,MK948880.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:4900:1660,NR_156814.1,98.675,151,2,0,1,151,336,486,3.16e-68,268
Photobacterium phosphoreum,FS10000603:2:BPC29607-1927:1:1101:5370:1660,MK648254.1,100.000,151,0,0,1,151,311,461,1.46e-71,279
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:9500:1660,MK948880.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Photobacterium carnosum,FS10000603:2:BPC29607-1927:1:1101:11110:1660,NR_156814.1,98.013,151,3,0,1,151,336,486,1.47e-66,263
Clostridium botulinum,FS10000603:2:BPC29607-1927:1:1101:11180:1660,MK256318.1,99.338,151,1,0,1,151,259,409,6.79e-70,274
Lactobacillus algidus,FS10000603:2:BPC29607-1927:1:1101:3100:1670,MK948880.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
