Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:2930:1340,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:3600:1340,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:15380:1340,LC483550.1,97.351,151,4,0,1,151,330,480,6.83e-65,257
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:11820:1350,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:3000:1360,LC483550.1,98.013,151,3,0,1,151,330,480,1.47e-66,263
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:8370:1360,LC483550.1,100.000,151,0,0,1,151,330,480,1.46e-71,279
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:3830:1370,LC483550.1,97.386,153,1,2,1,150,330,482,6.78e-65,257
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:5450:1370,LC483550.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:15040:1370,LC483550.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:4940:1380,LC483550.1,98.000,150,3,0,1,150,330,479,5.24e-66,261
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:16240:1390,LC483550.1,100.000,151,0,0,1,151,330,480,1.46e-71,279
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:3360:1400,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:5030:1400,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:5660:1400,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:7130:1400,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:2730:1410,LC483550.1,98.013,151,3,0,1,151,330,480,1.47e-66,263
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:4500:1410,LC483550.1,99.333,150,1,0,1,150,330,479,2.42e-69,272
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:3700:1420,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:4570:1420,LC483550.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:9590:1420,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:6910:1430,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:7730:1430,LC483550.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:10080:1430,LC483550.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:14190:1430,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:1010:1440,LC483550.1,98.013,151,3,0,1,151,330,480,1.47e-66,263
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:10200:1440,LC483550.1,98.667,150,2,0,1,150,330,479,1.13e-67,267
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:1920:1450,LC483550.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:10110:1450,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:14300:1450,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:15060:1450,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:9590:1460,LC483550.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:1710:1470,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:3150:1470,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:4740:1470,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:12700:1470,LC483550.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:4600:1490,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:4730:1490,LC483550.1,98.667,150,2,0,1,150,330,479,1.13e-67,267
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:5400:1500,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:2270:1510,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:2300:1510,LC483550.1,98.013,151,3,0,1,151,330,480,1.47e-66,263
Lactococcus piscium,FS10000603:2:BPC29607-1927:1:1101:2890:1510,MH119696.1,97.315,149,4,0,1,149,331,479,8.69e-64,254
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:4240:1510,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:4480:1510,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:2310:1520,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:3460:1520,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Lactococcus piscium,FS10000603:2:BPC29607-1927:1:1101:10070:1520,MH119696.1,99.329,149,1,0,1,149,331,479,8.63e-69,270
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:15660:1520,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:15760:1520,LC483550.1,97.351,151,4,0,1,151,330,480,6.83e-65,257
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:1110:1530,LC483550.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:2040:1530,LC483550.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:5650:1530,LC483550.1,100.000,151,0,0,1,151,330,480,1.46e-71,279
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:6290:1530,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:7290:1530,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:10590:1530,LC483550.1,98.675,151,1,1,1,150,330,480,1.13e-67,267
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:7570:1540,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:12770:1540,LC483550.1,98.013,151,3,0,1,151,330,480,1.47e-66,263
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:16320:1540,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:2680:1550,LC483550.1,98.675,151,2,0,1,151,331,481,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:5440:1550,LC483550.1,99.333,150,1,0,1,150,330,479,2.42e-69,272
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:5760:1550,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:10700:1550,LC483550.1,98.675,151,2,0,1,151,330,480,3.16e-68,268
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:15150:1550,LC483550.1,97.351,151,4,0,1,151,330,480,6.83e-65,257
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:7920:1560,LC483550.1,99.338,151,1,0,1,151,330,480,6.79e-70,274
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:4310:1570,LC483550.1,98.013,151,3,0,1,151,330,480,1.47e-66,263
Leuconostoc gelidum subsp. gasicomitatum,FS10000603:2:BPC29607-1927:1:1101:4500:1570,LC483550.1,98.667,150,2,0,1,150,330,479,1.13e-67,267
